,action_type,mechanism_of_action,molecule_chembl_id,target_chembl_id,uniprotID
1996,INHIBITOR,Mucosa-associated lymphoid tissue lymphoma translocation protein 1 inhibitor,CHEMBL1712842,CHEMBL3632452,Q9UDY8
1997,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL1255739,CHEMBL231,P35367
1998,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL282052,CHEMBL2093872,P14867
1999,ANTAGONIST,Adrenergic receptor alpha antagonist,CHEMBL159226,CHEMBL2095203,P35348
2000,INHIBITOR,Monoamine oxidase inhibitor,CHEMBL1256841,CHEMBL2095205,P21397
2001,INHIBITOR,Monoamine transporter inhibitor,CHEMBL1256842,CHEMBL2363064,P31645
2002,INHIBITOR,"Carnitine O-palmitoyltransferase 1, muscle isoform inhibitor",CHEMBL1334033,CHEMBL2216739,Q92523
2003,,Unknown,CHEMBL16073,,
2004,,Unknown,CHEMBL1528839,,
2005,,Unknown,CHEMBL1909072,,
2006,BLOCKER,Sodium channel protein type V alpha subunit blocker,CHEMBL24072,CHEMBL1980,Q14524
2007,ANTAGONIST,Cholecystokinin receptor antagonist,CHEMBL316561,CHEMBL2095185,P32239
2008,ANTAGONIST,Beta-1 adrenergic receptor antagonist,CHEMBL16476,CHEMBL213,P08588
2009,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL22242,CHEMBL217,P14416
2010,ANTAGONIST,Cannabinoid CB1 receptor antagonist,CHEMBL111,CHEMBL218,P21554
2011,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL12713,CHEMBL217,P14416
2012,ANTAGONIST,"Endothelin receptor, ET-A/ET-B antagonist",CHEMBL282724,CHEMBL2096678,P24530
2013,INHIBITOR,DNA polymerase catalytic subunit inhibitor,CHEMBL70046,CHEMBL5944,P04292
2014,,Unknown,CHEMBL2303617,,
2015,INHIBITOR,Bacterial dihydropteroate synthase inhibitor,CHEMBL62193,CHEMBL2364668,P0AC13
2016,BLOCKER,Voltage-gated calcium channel blocker,CHEMBL404849,CHEMBL2363032,O95180
2017,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL17157,CHEMBL231,P35367
2018,ANTAGONIST,Muscarinic acetylcholine receptor antagonist,CHEMBL539770,CHEMBL2094109,P20309
2019,,Unknown,CHEMBL267744,,
2020,INHIBITOR,Aldose reductase inhibitor,CHEMBL436,CHEMBL1900,P15121
2021,,Unknown,CHEMBL24944,,
2022,INHIBITOR,Delta(24)-sterol reductase inhibitor,CHEMBL187709,CHEMBL2331059,Q15392
2023,,Unknown,CHEMBL1165342,,
2024,ANTAGONIST,Serotonin (5-HT) receptor antagonist,CHEMBL2355333,CHEMBL2096904,P30939
2025,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL189171,CHEMBL2094253,P35354
2026,,Unknown,CHEMBL1330792,,
2027,,Unknown,CHEMBL345714,,
2028,AGONIST,Melatonin receptor agonist,CHEMBL10878,CHEMBL2094268,P48039
2029,AGONIST,Vitamin D receptor agonist,CHEMBL1601669,CHEMBL1977,P11473
2030,ANTAGONIST,Serotonin (5-HT) receptor antagonist,CHEMBL243712,CHEMBL2096904,P30939
2031,INHIBITOR,DNA topoisomerase II inhibitor,CHEMBL43,CHEMBL2094255,P11388
2032,,Unknown,CHEMBL1512677,,
2033,,Unknown,CHEMBL46469,,
2034,INHIBITOR,Cyclooxygenase-1 inhibitor,CHEMBL277474,CHEMBL221,P23219
2035,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL1565476,CHEMBL2094253,P35354
2036,,Unknown,CHEMBL1987462,,
2037,,Unknown,CHEMBL162036,,
2038,INHIBITOR,DOPA decarboxylase inhibitor,CHEMBL1096979,CHEMBL1843,P20711
2039,INHIBITOR,Solute carrier family 22 member 12 inhibitor,CHEMBL388590,CHEMBL6120,Q96S37
2040,,Unknown,CHEMBL110,,
2041,,Unknown,CHEMBL278172,,
2042,,Unknown,CHEMBL541,,
2043,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL12610,CHEMBL2094253,P35354
2044,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL1528134,CHEMBL2094253,P35354
2045,ANTAGONIST,Histamine H3 receptor antagonist,CHEMBL24441,CHEMBL264,Q9Y5N1
2046,AGONIST,Peroxisome proliferator-activated receptor agonist,CHEMBL264374,CHEMBL3559683,P37231
2047,,Unknown,CHEMBL253376,,
2048,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL28218,CHEMBL217,P14416
2049,,Unknown,CHEMBL94394,,
2050,INHIBITOR,Cytochrome P450 17A1 inhibitor,CHEMBL254328,CHEMBL3522,P05093
2051,,Unknown,CHEMBL231884,,
2052,,Unknown,CHEMBL504760,,
2053,INHIBITOR,Acetylcholinesterase inhibitor,CHEMBL46917,CHEMBL2362988,A2PZ98
2054,INHIBITOR,11-beta-hydroxysteroid dehydrogenase inhibitor,CHEMBL499915,CHEMBL3542430,P80365
2055,AGONIST,Oxytocin receptor agonist,CHEMBL3301668,CHEMBL2049,P30559
2056,INHIBITOR,Thyroid peroxidase inhibitor,CHEMBL508102,CHEMBL1839,P07202
2057,,Unknown,CHEMBL396416,,
2058,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL1146,CHEMBL2354204,P24228
2059,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL2303613,CHEMBL2354204,P24228
2060,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL65794,CHEMBL2354204,P24228
2061,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL3351077,CHEMBL2354204,P24228
2062,PARTIAL AGONIST,Beta-2 adrenergic receptor partial agonist,CHEMBL27810,CHEMBL210,P07550
2063,,Unknown,CHEMBL305906,,
2064,,Unknown,CHEMBL398440,,
2065,,Unknown,CHEMBL224325,,
2066,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,CHEMBL557555,CHEMBL239,Q07869
2067,AGONIST,Serotonin 4 (5-HT4) receptor agonist,CHEMBL325109,CHEMBL1875,Q13639
2068,AGONIST,Beta-2 adrenergic receptor agonist,CHEMBL49080,CHEMBL210,P07550
2069,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL315795,CHEMBL2093872,P14867
2070,ANTAGONIST,Serotonin 2 (5-HT2) receptor antagonist,CHEMBL304902,CHEMBL2095200,P41595
2071,,Unknown,CHEMBL6466,,
2072,ANTAGONIST,Androgen Receptor antagonist,CHEMBL139835,CHEMBL1871,P10275
2073,INHIBITOR,Norepinephrine transporter inhibitor,CHEMBL169901,CHEMBL222,P23975
2074,,Unknown,CHEMBL333826,,
2075,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL75435,CHEMBL2094253,P35354
2076,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL1442422,CHEMBL231,P35367
2077,,Unknown,CHEMBL1334860,,
2078,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL22108,CHEMBL231,P35367
2079,ANTAGONIST,Oxytocin receptor antagonist,CHEMBL382301,CHEMBL2049,P30559
2080,,Unknown,CHEMBL41286,,
2081,ANTAGONIST,Serotonin 1a (5-HT1a) receptor antagonist,CHEMBL253371,CHEMBL214,P08908
2082,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL297302,CHEMBL217,P14416
2083,INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL93645,CHEMBL230,P35354
2084,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL43064,CHEMBL2095229,Q13936
2085,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL3184437,CHEMBL2331043,P35498
2086,INHIBITOR,Matrix metalloproteinase-1 inhibitor,CHEMBL279785,CHEMBL332,P03956
2087,INHIBITOR,Matrix metalloproteinase 12 inhibitor,CHEMBL279785,CHEMBL4393,P39900
2088,INHIBITOR,Matrix metalloproteinase-2 inhibitor,CHEMBL279785,CHEMBL333,P08253
2089,INHIBITOR,Matrix metalloproteinase 3 inhibitor,CHEMBL279785,CHEMBL283,P08254
2090,INHIBITOR,Matrix metalloproteinase 7 inhibitor,CHEMBL279785,CHEMBL4073,P09237
2091,INHIBITOR,Transient receptor potential cation channel subfamily A member 1 inhibitor,CHEMBL127516,CHEMBL6007,O75762
2092,INHIBITOR,Carnitine palmitoyltransferase 2 inhibitor,CHEMBL1334033,CHEMBL3238,P23786
2093,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL1334033,CHEMBL2842,P42345
2094,INHIBITOR,Calmodulin inhibitor,CHEMBL24072,CHEMBL6093,P0DP23
2095,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,CHEMBL12713,CHEMBL2094251,P35348
2096,ANTAGONIST,Serotonin 2 receptors; 5-HT2a & 5-HT2c antagonist,CHEMBL12713,CHEMBL2096662,P28223
2097,BLOCKER,Voltage-gated calcium channel blocker,CHEMBL539770,CHEMBL2363032,O95180
2098,INHIBITOR,Acetylcholinesterase inhibitor,CHEMBL278819,CHEMBL220,P22303
2099,AGONIST,Dopamine D1 and D2 receptor agonist,CHEMBL278819,CHEMBL2111341,P14416
2100,INHIBITOR,Monoamine oxidase A inhibitor,CHEMBL278819,CHEMBL1951,P21397
2101,AGONIST,Muscarinic acetylcholine receptor M1 agonist,CHEMBL278819,CHEMBL216,P11229
2102,INHIBITOR,Norepinephrine transporter inhibitor,CHEMBL1442422,CHEMBL222,P23975
2103,ANTAGONIST,Adrenergic receptor alpha-2 antagonist,CHEMBL27810,CHEMBL2095158,P08913
2104,ANTAGONIST,Beta-1 adrenergic receptor antagonist,CHEMBL27810,CHEMBL213,P08588
2105,ACTIVATOR,Hepatocyte nuclear factor 4-alpha activator,CHEMBL253371,CHEMBL5398,P41235
2106,AGONIST,Histamine H1 receptor agonist,CHEMBL24441,CHEMBL231,P35367
2107,ANTAGONIST,Androgen Receptor antagonist,CHEMBL254328,CHEMBL1871,P10275
2108,INHIBITOR,Steroid 5-alpha-reductase inhibitor,CHEMBL254328,CHEMBL2363075,P18405
2109,ANTAGONIST,Serotonin 2c (5-HT2c) receptor antagonist,CHEMBL10878,CHEMBL225,P28335
2110,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL43064,CHEMBL231,P35367
2111,ANTAGONIST,Dopamine receptors; D2 & D3 antagonist,CHEMBL243712,CHEMBL2095169,P14416
2112,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL325109,CHEMBL217,P14416
2113,ANTAGONIST,Dopamine D4 receptor antagonist,CHEMBL304902,CHEMBL219,P21917
2114,ANTAGONIST,Serotonin 3 (5-HT3) receptor antagonist,CHEMBL304902,CHEMBL2094132,P46098
2115,ANTAGONIST,Glucocorticoid receptor antagonist,CHEMBL139835,CHEMBL2034,P04150
2116,AGONIST,Progesterone receptor agonist,CHEMBL139835,CHEMBL208,P06401
2117,INHIBITOR,DNA polymerase inhibitor,CHEMBL70046,CHEMBL4859,P09252
2118,ANTAGONIST,Beta-2 adrenergic receptor antagonist,CHEMBL16476,CHEMBL210,P07550
2119,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL3707348,CHEMBL5251,Q06187
2120,INHIBITOR,DNA inhibitor,CHEMBL178,CHEMBL2311221,
2121,,Unknown,CHEMBL290916,,
2122,,Unknown,CHEMBL930,,
2123,INHIBITOR,DNA inhibitor,CHEMBL498847,CHEMBL2364041,
2124,INHIBITOR,Carbepenem-hydrolyzing beta-lactamase KPC inhibitor,CHEMBL3317857,CHEMBL6132,Q9F663
2125,STABILISER,Alpha-galactosidase A stabiliser,CHEMBL110458,CHEMBL2524,P06280
2126,INHIBITOR,DNA topoisomerase II alpha inhibitor,CHEMBL178,CHEMBL1806,P11388
2127,INHIBITOR,Serine/threonine-protein kinase AKT inhibitor,CHEMBL2325741,CHEMBL2111353,P31751
2128,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL2336325,CHEMBL2842,P42345
2129,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL429910,CHEMBL3884,P31639
2130,BLOCKER,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 blocker,CHEMBL471737,CHEMBL1250417,Q9Y3Q4
2131,ANTAGONIST,Histamine H2 receptor antagonist,CHEMBL1790041,CHEMBL1941,P25021
2132,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL655,CHEMBL2093872,P14867
2133,SUBSTRATE,Betaine-homocysteine S-methyltransferase substrate,CHEMBL95889,CHEMBL3391661,Q93088
2134,INHIBITOR,Renal dipeptidase inhibitor,CHEMBL766,CHEMBL1989,P16444
2135,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,CHEMBL3989516,CHEMBL2599,P43405
2136,AGONIST,Thrombopoietin receptor agonist,CHEMBL2107831,CHEMBL1864,P40238
2137,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,CHEMBL3833319,CHEMBL245,P20309
2138,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL207538,CHEMBL2093872,P14867
2139,INHIBITOR,ALK tyrosine kinase receptor inhibitor,CHEMBL3286830,CHEMBL4247,Q9UM73
2140,INHIBITOR,EML4-ALK  inhibitor,CHEMBL3286830,CHEMBL3883330,Q9UM73
2141,INHIBITOR,Fibroblast growth factor receptor inhibitor,CHEMBL3545376,CHEMBL2095217,P22607
2142,,Unknown,CHEMBL1086440,,
2143,ANTAGONIST,Gonadotropin-releasing hormone receptor antagonist,CHEMBL502182,CHEMBL1855,P30968
2144,INHIBITOR,PI3-kinase p110-alpha subunit inhibitor,CHEMBL3218576,CHEMBL4005,P42336
2145,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,CHEMBL3218576,CHEMBL3130,O00329
2146,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL2110732,CHEMBL203,P00533
2147,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL2110732,CHEMBL1824,P04626
2148,INHIBITOR,Receptor protein-tyrosine kinase erbB-4 inhibitor,CHEMBL2110732,CHEMBL3009,Q15303
2149,ANTAGONIST,Interleukin-8 receptor A antagonist,CHEMBL216981,CHEMBL4029,P25024
2150,INHIBITOR,Receptor protein-tyrosine kinase erbB-4 inhibitor,CHEMBL180022,CHEMBL3009,Q15303
2151,INHIBITOR,Bromodomain and extra-terminal motif (BET) inhibitor,CHEMBL3581647,CHEMBL4296614,P25440
2152,INHIBITOR,Bromodomain and extra-terminal motif (BET) inhibitor,CHEMBL1232461,CHEMBL4296614,P25440
2153,INHIBITOR,Bromodomain and extra-terminal motif (BET) inhibitor,CHEMBL2393130,CHEMBL4296614,P25440
2154,AGONIST,Liver X receptor agonist,CHEMBL573677,CHEMBL3706564,Q13133
2155,AGONIST,Retinoic acid receptor gamma agonist,CHEMBL3707313,CHEMBL2003,P13631
2156,INHIBITOR,Neurotrophic tyrosine kinase receptor inhibitor,CHEMBL1983268,CHEMBL3559684,P04629
2157,INHIBITOR,Proto-oncogene tyrosine-protein kinase ROS inhibitor,CHEMBL1983268,CHEMBL5568,P08922
2158,INHIBITOR,ALK tyrosine kinase receptor inhibitor,CHEMBL1983268,CHEMBL4247,Q9UM73
2159,,Unknown,CHEMBL227875,,
2160,,Glutathione precursor,CHEMBL600,,
2161,,Mycolytic,CHEMBL600,,
2162,,Supplement,CHEMBL196,,
2163,INHIBITOR,Cytochrome P450 51 inhibitor,CHEMBL294029,CHEMBL1780,P10613
2164,,Unknown,CHEMBL90593,,
2165,,Reducing agent,CHEMBL550495,,
2166,AGONIST,Adrenergic receptor agonist,CHEMBL1523964,CHEMBL2331074,P35348
2167,INHIBITOR,Reverse transcriptase inhibitor,CHEMBL70663,CHEMBL247,Q72547
2168,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL297884,CHEMBL2095231,D2K2A8
2169,INHIBITOR,HIV-1 protease inhibitor,CHEMBL206031,CHEMBL243,Q72874
2170,INHIBITOR,HIV-1 protease inhibitor,CHEMBL322241,CHEMBL243,Q72874
2171,NEGATIVE MODULATOR,Hemagglutinin negative modulator,CHEMBL1214598,CHEMBL3559640,B4URE7
2172,AGONIST,Melatonin receptor agonist,CHEMBL45,CHEMBL2094268,P48039
2173,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,CHEMBL221692,CHEMBL214,P08908
2174,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL221692,CHEMBL217,P14416
2175,ANTAGONIST,Dopamine D3 receptor antagonist,CHEMBL221692,CHEMBL234,P35462
2176,AGONIST,Retinoic acid receptor beta agonist,CHEMBL25202,CHEMBL2008,P10826
2177,ANTAGONIST,G protein-coupled receptor 44 antagonist,CHEMBL361812,CHEMBL5071,Q9Y5Y4
2178,INHIBITOR,Monoamine oxidase A inhibitor,CHEMBL86304,CHEMBL1951,P21397
2179,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL219916,CHEMBL217,P14416
2180,AGONIST,Purinergic receptor P2Y2 agonist,CHEMBL1767408,CHEMBL4398,P41231
2181,AGONIST,Purinergic receptor P2Y1 agonist,CHEMBL1767408,CHEMBL4315,P47900
2182,INHIBITOR,Monoamine oxidase inhibitor,CHEMBL92401,CHEMBL2095205,P21397
2183,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,CHEMBL9967,CHEMBL216,P11229
2184,MODULATOR,Estrogen receptor modulator,CHEMBL193482,CHEMBL2093866,Q92731
2185,INHIBITOR,Dipeptidyl peptidase IV inhibitor,CHEMBL2147777,CHEMBL284,P27487
2186,INHIBITOR,Dipeptidyl peptidase IV inhibitor,CHEMBL1929396,CHEMBL284,P27487
2187,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL435298,CHEMBL2094253,P35354
2188,AGONIST,Beta-2 adrenergic receptor agonist,CHEMBL521589,CHEMBL210,P07550
2189,INHIBITOR,Angiotensin-converting enzyme inhibitor,CHEMBL317094,CHEMBL1808,P12821
2190,ANTAGONIST,Platelet activating factor receptor antagonist,CHEMBL91397,CHEMBL250,P25105
2191,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL91397,CHEMBL231,P35367
2192,ANTAGONIST,Vasopressin V2 receptor antagonist,CHEMBL420762,CHEMBL1790,P30518
2193,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,CHEMBL178803,CHEMBL224,P28223
2194,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL178803,CHEMBL217,P14416
2195,ANTAGONIST,Thromboxane A2 receptor antagonist,CHEMBL361812,CHEMBL2069,P21731
2196,INHIBITOR,Farnesyl diphosphate synthase inhibitor,CHEMBL319144,CHEMBL1782,P14324
2197,INHIBITOR,Monoamine oxidase A inhibitor,CHEMBL18116,CHEMBL1951,P21397
2198,INVERSE AGONIST,Histamine H1 receptor inverse agonist,CHEMBL305660,CHEMBL231,P35367
2199,INHIBITOR,Cytochrome P450 19A1 inhibitor,CHEMBL468419,CHEMBL1978,P11511
2200,INHIBITOR,Aldose reductase inhibitor,CHEMBL56337,CHEMBL1900,P15121
2201,AGONIST,Retinoic acid receptor alpha agonist,CHEMBL25202,CHEMBL2055,P10276
2202,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL19299,CHEMBL2094253,P35354
2203,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL19449,CHEMBL2093863,P27815
2204,AGONIST,Nischarin agonist,CHEMBL289480,CHEMBL3923,Q9Y2I1
2205,ANTAGONIST,Alpha-1d adrenergic receptor antagonist,CHEMBL142635,CHEMBL223,P25100
2206,INHIBITOR,Phosphodiesterase 3A inhibitor,CHEMBL19449,CHEMBL241,Q14432
2207,ANTAGONIST,Dopamine D3 receptor antagonist,CHEMBL178803,CHEMBL234,P35462
2208,ANTAGONIST,Cysteinyl leukotriene receptor 1 antagonist,CHEMBL21333,CHEMBL1798,Q9Y271
2209,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL94454,CHEMBL231,P35367
2210,INHIBITOR,Cyclooxygenase-1 inhibitor,CHEMBL259972,CHEMBL221,P23219
2211,AGONIST,Pyrimidinergic receptor P2Y6 agonist,CHEMBL1767408,CHEMBL4714,Q15077
2212,AGONIST,Pyrimidinergic receptor P2Y4 agonist,CHEMBL1767408,CHEMBL2123,P51582
2213,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,CHEMBL2103875,CHEMBL2111289,P36507
2214,MODULATOR,Estrogen receptor modulator,CHEMBL328190,CHEMBL2093866,Q92731
2215,INHIBITOR,Phosphodiesterase 10A inhibitor,CHEMBL19449,CHEMBL4409,Q9Y233
2216,INHIBITOR,Phosphodiesterase 5A inhibitor,CHEMBL19449,CHEMBL1827,O76074
2217,,Unknown,CHEMBL460026,,
2218,INHIBITOR,Metalloproteinase inhibitor,CHEMBL2205807,CHEMBL4495552,
2219,SEQUESTERING AGENT,Iron sequestering agent,CHEMBL2205807,CHEMBL2363058,
2220,,Supplement,CHEMBL454801,,
2221,INHIBITOR,Acetylcholinesterase inhibitor,CHEMBL338975,CHEMBL220,P22303
2222,INHIBITOR,Xanthine dehydrogenase inhibitor,CHEMBL859,CHEMBL1929,P47989
2223,INHIBITOR,Cholesteryl ester transfer protein inhibitor,CHEMBL479527,CHEMBL3572,P11597
2224,ACTIVATOR,Toll-like receptor 7 activator,CHEMBL2424780,CHEMBL5936,Q9NYK1
2225,INHIBITOR,Thromboxane-A synthase inhibitor,CHEMBL11662,CHEMBL1835,P24557
2226,SEQUESTERING AGENT,Copper sequestering agent,CHEMBL2205807,CHEMBL2363057,
2227,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL26,CHEMBL217,P14416
2228,INHIBITOR,Human immunodeficiency virus type 1 protease inhibitor,CHEMBL1323,CHEMBL243,Q72874
2229,INHIBITOR,Kelch-like ECH-associated protein 1 inhibitor,CHEMBL589586,CHEMBL2069156,Q14145
2230,INHIBITOR,Bacterial DNA gyrase inhibitor,CHEMBL240163,CHEMBL2311224,P0AES6
2231,INHIBITOR,DNA topoisomerase II inhibitor,CHEMBL240163,CHEMBL2094255,P11388
2232,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,CHEMBL53366,CHEMBL245,P20309
2233,INHIBITOR,Egl nine homolog 1 inhibitor,CHEMBL3646221,CHEMBL5697,Q9GZT9
2234,INHIBITOR,Egl nine homolog 3 inhibitor,CHEMBL3646221,CHEMBL5705,Q9H6Z9
2235,INHIBITOR,Hypoxia-inducible factor prolyl hydroxylase 1 inhibitor,CHEMBL3646221,CHEMBL3028,Q96KS0
2236,BLOCKER,Kir3.1/Kir3.4 blocker,CHEMBL2107383,CHEMBL3038488,P48549
2237,BLOCKER,Voltage-gated potassium channel subunit Kv1.5 blocker,CHEMBL2107383,CHEMBL4306,P22460
2238,BLOCKER,HERG blocker,CHEMBL2107383,CHEMBL240,Q12809
2239,MODULATOR,Estrogen receptor alpha modulator,CHEMBL954,CHEMBL206,P03372
2240,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL1275868,CHEMBL2095229,Q13936
2241,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL2103761,CHEMBL2095229,Q13936
2242,INHIBITOR,Ileal bile acid transporter inhibitor,CHEMBL363392,CHEMBL2778,Q12908
2243,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL450044,CHEMBL3884,P31639
2244,BLOCKER,Voltage-gated potassium channel subunit Kv4.3 blocker,CHEMBL2107383,CHEMBL1964,Q9UK17
2245,BLOCKER,Sodium channel protein type V alpha subunit blocker,CHEMBL2107383,CHEMBL1980,Q14524
2246,SEQUESTERING AGENT,Zinc sequestering agent,CHEMBL2205807,CHEMBL2363056,
2247,INHIBITOR,80S Ribosome inhibitor,CHEMBL123292,CHEMBL3987582,P08865
2248,,Radioprotective agent,CHEMBL8085,,
2249,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL475534,CHEMBL2095229,Q13936
2250,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL1085699,CHEMBL2095229,Q13936
2251,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL517427,CHEMBL2095229,Q13936
2252,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL452076,CHEMBL2095229,Q13936
2253,BLOCKER,Voltage-gated L-type calcium channel blocker,CHEMBL2106419,CHEMBL2095229,Q13936
2254,AGONIST,Cholecystokinin A receptor agonist,CHEMBL1269258,CHEMBL1901,P32238
2255,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3663929,CHEMBL203,P00533
2256,INHIBITOR,Solute carrier family 22 member 12 inhibitor,CHEMBL3707347,CHEMBL6120,Q96S37
2257,INHIBITOR,Human immunodeficiency virus type 1 integrase inhibitor,CHEMBL2403238,CHEMBL3471,Q7ZJM1
2258,INHIBITOR,26S proteasome inhibitor,CHEMBL2141296,CHEMBL2364701,Q99460
2259,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL3317856,CHEMBL2363076,P0AFI2
2260,AGONIST,Kappa opioid receptor agonist,CHEMBL1190199,CHEMBL237,P41145
2261,INHIBITOR,DNA polymerase/reverse transcriptase inhibitor,CHEMBL484,CHEMBL2362994,Q9IF40
2262,AGONIST,Dopamine D2 receptor agonist,CHEMBL419792,CHEMBL217,P14416
2263,INHIBITOR,11-beta-hydroxysteroid dehydrogenase 1 inhibitor,CHEMBL2153191,CHEMBL4235,P28845
2264,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL556262,CHEMBL2354204,P24228
2265,INHIBITOR,Thymidylate synthase inhibitor,CHEMBL169896,CHEMBL1952,P04818
2266,,Surfactant laxative,CHEMBL1477036,,
2267,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,CHEMBL483,CHEMBL247,Q72547
2268,INHIBITOR,Anandamide amidohydrolase inhibitor,CHEMBL1651534,CHEMBL2243,O00519
2269,INHIBITOR,P-type ATPase inhibitor,CHEMBL1082723,CHEMBL4630875,Q27724
2270,ANTAGONIST,Neuropeptide Y receptor type 5 antagonist,CHEMBL595573,CHEMBL4561,Q15761
2271,ANTAGONIST,Glutamate [NMDA] receptor antagonist,CHEMBL452461,CHEMBL2094124,Q05586
2272,INHIBITOR,Polymerase basic protein 2 inhibitor,CHEMBL3318007,CHEMBL3317339,P03428
2273,STABILISER,Beta amyloid A4 protein stabiliser,CHEMBL149082,CHEMBL2487,P05067
2274,INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL435381,CHEMBL230,P35354
2275,INHIBITOR,Phosphodiesterase 9A inhibitor,CHEMBL2179105,CHEMBL3535,O76083
2276,INHIBITOR,Toll-like receptor 4 inhibitor,CHEMBL225157,CHEMBL5255,O00206
2277,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,CHEMBL435128,CHEMBL247,Q72547
2278,INHIBITOR,Catechol O-methyltransferase inhibitor,CHEMBL160038,CHEMBL2023,P21964
2279,INHIBITOR,Tubulin beta inhibitor,CHEMBL20684,CHEMBL3832942,P68371
2280,AGONIST,Translocator protein agonist,CHEMBL513922,CHEMBL5742,P30536
2281,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL290194,CHEMBL217,P14416
2282,INHIBITOR,Bacterial DNA gyrase inhibitor,CHEMBL3317856,CHEMBL2311224,P0AES6
2283,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL570015,CHEMBL2093863,P27815
2284,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL485629,CHEMBL2093863,P27815
2285,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL217899,CHEMBL2093863,P27815
